product_id,roll_number,shaft_height,shaft_radius
LOAD_SHAFT_1756468417580_981_X86Q0S,LOAD_ROLL_1756468417580_981,23.46,24.31
LOAD_SHAFT_1756468417580_989_LGI9NS,LOAD_ROLL_1756468417580_989,49.12,19.83
LOAD_SHAFT_1756468417580_997_IYVI5U,LOAD_ROLL_1756468417580_997,10.04,6.78
LOAD_SHAFT_1756468417580_986_6JJ8CV,LOAD_ROLL_1756468417580_986,22.98,20.53
LOAD_SHAFT_1756468417580_995_G3041N,LOAD_ROLL_1756468417580_995,18.43,11.71
LOAD_SHAFT_1756468417580_988_KPO63M,LOAD_ROLL_1756468417580_988,23.27,15.76
LOAD_SHAFT_1756468417580_985_E0TILI,LOAD_ROLL_1756468417580_985,24.82,18.41
LOAD_SHAFT_1756468417580_998_G59W6N,LOAD_ROLL_1756468417580_998,12.0,18.47
LOAD_SHAFT_1756468418145_1003_4H9M8G,LOAD_ROLL_1756468418145_1003,12.08,11.95
LOAD_SHAFT_1756468418145_1006_97G7T3,LOAD_ROLL_1756468418145_1006,22.62,20.8
LOAD_SHAFT_1756468418145_1014_4RUAYI,LOAD_ROLL_1756468418145_1014,40.38,24.59
LOAD_SHAFT_1756468418145_1017_GX709N,LOAD_ROLL_1756468418145_1017,20.01,14.74
LOAD_SHAFT_1756468418145_1018_JGAL9W,LOAD_ROLL_1756468418145_1018,22.69,22.92
LOAD_SHAFT_1756468418145_1005_HA88D1,LOAD_ROLL_1756468418145_1005,25.42,17.87
LOAD_SHAFT_1756468418145_1016_O613AR,LOAD_ROLL_1756468418145_1016,18.35,9.44
LOAD_SHAFT_1756468418718_1034_9I6R63,LOAD_ROLL_1756468418718_1034,39.76,21.56
LOAD_SHAFT_1756468418718_1027_JT7DO8,LOAD_ROLL_1756468418718_1027,35.78,23.59
LOAD_SHAFT_1756468418718_1032_NHOAQL,LOAD_ROLL_1756468418718_1032,44.58,21.55
LOAD_SHAFT_1756468418718_1030_2WZ9PN,LOAD_ROLL_1756468418718_1030,43.14,13.82
LOAD_SHAFT_1756468418718_1037_BG1O1G,LOAD_ROLL_1756468418718_1037,37.26,21.76
LOAD_SHAFT_1756468418718_1038_NG4R1A,LOAD_ROLL_1756468418718_1038,13.62,15.51
LOAD_SHAFT_1756468418718_1039_7E1140,LOAD_ROLL_1756468418718_1039,28.3,10.72
LOAD_SHAFT_1756468418718_1035_0WQ105,LOAD_ROLL_1756468418718_1035,14.24,24.65
LOAD_SHAFT_1756468418718_1024_LFDTUV,LOAD_ROLL_1756468418718_1024,49.36,9.49
LOAD_SHAFT_1756468418718_1025_TC90IV,LOAD_ROLL_1756468418718_1025,36.27,14.6
LOAD_SHAFT_1756468418718_1028_D20SP5,LOAD_ROLL_1756468418718_1028,22.21,5.53
LOAD_SHAFT_1756468418718_1020_OSLA2A,LOAD_ROLL_1756468418718_1020,35.84,9.35
LOAD_SHAFT_1756468418718_1023_I7O01V,LOAD_ROLL_1756468418718_1023,46.58,15.48
LOAD_SHAFT_1756468419294_1050_KVEPEX,LOAD_ROLL_1756468419294_1050,11.74,10.57
LOAD_SHAFT_1756468419294_1045_ATKTG6,LOAD_ROLL_1756468419294_1045,25.97,5.8
LOAD_SHAFT_1756468419294_1042_VQ6D83,LOAD_ROLL_1756468419294_1042,12.87,8.62
LOAD_SHAFT_1756468419294_1048_KRZ3FR,LOAD_ROLL_1756468419294_1048,22.48,20.43
LOAD_SHAFT_1756468419294_1058_XU64E5,LOAD_ROLL_1756468419294_1058,42.18,9.73
LOAD_SHAFT_1756468419294_1044_K5ANNW,LOAD_ROLL_1756468419294_1044,15.08,19.52
LOAD_SHAFT_1756468419294_1055_6CIJRO,LOAD_ROLL_1756468419294_1055,13.5,19.2
LOAD_SHAFT_1756468419870_1068_9MG6QH,LOAD_ROLL_1756468419870_1068,22.7,15.79
LOAD_SHAFT_1756468419870_1062_AAJAW4,LOAD_ROLL_1756468419870_1062,22.53,17.92
LOAD_SHAFT_1756468419870_1074_PSM86O,LOAD_ROLL_1756468419870_1074,28.41,13.89
LOAD_SHAFT_1756468419870_1076_2Z6VSP,LOAD_ROLL_1756468419870_1076,16.34,18.77
LOAD_SHAFT_1756468419870_1064_URE5IY,LOAD_ROLL_1756468419870_1064,48.44,10.38
LOAD_SHAFT_1756468419870_1061_TUFU1A,LOAD_ROLL_1756468419870_1061,28.78,8.03
LOAD_SHAFT_1756468419870_1063_BGKPOI,LOAD_ROLL_1756468419870_1063,20.02,7.32
LOAD_SHAFT_1756468420431_1090_WR9UPP,LOAD_ROLL_1756468420431_1090,29.92,23.65
LOAD_SHAFT_1756468420431_1089_P2OD6V,LOAD_ROLL_1756468420431_1089,14.03,10.02
LOAD_SHAFT_1756468420431_1084_63C92K,LOAD_ROLL_1756468420431_1084,40.66,8.71
LOAD_SHAFT_1756468420431_1085_SWATGA,LOAD_ROLL_1756468420431_1085,43.55,5.44
LOAD_SHAFT_1756468420431_1081_IGY9TM,LOAD_ROLL_1756468420431_1081,43.31,8.73
LOAD_SHAFT_1756468420431_1094_9QZPA9,LOAD_ROLL_1756468420431_1094,40.44,9.75
LOAD_SHAFT_1756468420431_1099_1GT8HU,LOAD_ROLL_1756468420431_1099,28.75,8.27
LOAD_SHAFT_1756468420431_1093_64RC29,LOAD_ROLL_1756468420431_1093,48.83,19.77
LOAD_SHAFT_1756468420431_1097_3HYJ98,LOAD_ROLL_1756468420431_1097,14.65,10.64
LOAD_SHAFT_1756468420431_1080_DR732X,LOAD_ROLL_1756468420431_1080,14.77,11.0
LOAD_SHAFT_1756468420431_1083_ELOMA2,LOAD_ROLL_1756468420431_1083,41.65,15.59
LOAD_SHAFT_1756468421099_1108_UVH0IQ,LOAD_ROLL_1756468421099_1108,29.08,22.4
LOAD_SHAFT_1756468421099_1116_C63NV0,LOAD_ROLL_1756468421099_1116,35.49,15.74
LOAD_SHAFT_1756468421099_1105_2F7VCE,LOAD_ROLL_1756468421099_1105,30.73,23.03
LOAD_SHAFT_1756468421099_1117_MX16Y7,LOAD_ROLL_1756468421099_1117,17.79,9.84
LOAD_SHAFT_1756468421099_1103_QXIPBT,LOAD_ROLL_1756468421099_1103,15.16,19.25
LOAD_SHAFT_1756468421099_1115_E9K1IK,LOAD_ROLL_1756468421099_1115,26.63,24.09
LOAD_SHAFT_1756468421099_1102_JWUHHT,LOAD_ROLL_1756468421099_1102,33.1,7.92
LOAD_SHAFT_1756468421099_1106_2BP4Y8,LOAD_ROLL_1756468421099_1106,40.05,24.83
LOAD_SHAFT_1756468421099_1118_XITQUL,LOAD_ROLL_1756468421099_1118,46.81,11.58
LOAD_SHAFT_1756468421099_1114_08V46U,LOAD_ROLL_1756468421099_1114,36.11,7.56
LOAD_SHAFT_1756468421099_1111_KW9BCW,LOAD_ROLL_1756468421099_1111,16.63,21.74
LOAD_SHAFT_1756468421688_1133_8X8GWI,LOAD_ROLL_1756468421688_1133,33.72,15.64
LOAD_SHAFT_1756468421688_1136_UTMT6C,LOAD_ROLL_1756468421688_1136,27.73,17.6
LOAD_SHAFT_1756468421688_1129_XRXTGB,LOAD_ROLL_1756468421688_1129,13.99,10.38
LOAD_SHAFT_1756468421688_1137_PD67JA,LOAD_ROLL_1756468421688_1137,49.01,19.52
LOAD_SHAFT_1756468421688_1125_3PAN6Y,LOAD_ROLL_1756468421688_1125,35.74,17.05
LOAD_SHAFT_1756468421688_1130_3XVO9H,LOAD_ROLL_1756468421688_1130,36.82,16.49
LOAD_SHAFT_1756468421688_1131_4VAS38,LOAD_ROLL_1756468421688_1131,20.11,7.72
LOAD_SHAFT_1756468421688_1127_FB522W,LOAD_ROLL_1756468421688_1127,10.62,15.57
LOAD_SHAFT_1756468422311_1152_HBQ239,LOAD_ROLL_1756468422311_1152,42.47,17.53
LOAD_SHAFT_1756468422311_1140_8P38Y1,LOAD_ROLL_1756468422311_1140,28.24,9.18
LOAD_SHAFT_1756468422311_1158_VKQM9A,LOAD_ROLL_1756468422311_1158,20.52,13.32
LOAD_SHAFT_1756468422311_1157_E0DEXO,LOAD_ROLL_1756468422311_1157,19.65,22.65
LOAD_SHAFT_1756468422311_1142_90OONW,LOAD_ROLL_1756468422311_1142,45.76,9.26
LOAD_SHAFT_1756468422311_1154_3L41JA,LOAD_ROLL_1756468422311_1154,45.92,12.94
LOAD_SHAFT_1756468422311_1148_5RTY30,LOAD_ROLL_1756468422311_1148,33.21,24.93
LOAD_SHAFT_1756468422311_1159_5DSSHE,LOAD_ROLL_1756468422311_1159,21.31,12.15
LOAD_SHAFT_1756468422905_1177_V3NNW6,LOAD_ROLL_1756468422905_1177,26.82,5.29
LOAD_SHAFT_1756468422905_1170_B7I0SY,LOAD_ROLL_1756468422905_1170,21.52,16.25
LOAD_SHAFT_1756468422905_1166_5ZPBT7,LOAD_ROLL_1756468422905_1166,27.54,10.56
LOAD_SHAFT_1756468422905_1161_5SXSVQ,LOAD_ROLL_1756468422905_1161,25.83,21.45
LOAD_SHAFT_1756468422905_1163_2PGTYH,LOAD_ROLL_1756468422905_1163,24.42,12.27
LOAD_SHAFT_1756468422905_1176_EOVCOJ,LOAD_ROLL_1756468422905_1176,36.91,8.03
LOAD_SHAFT_1756468422905_1174_9LMCG7,LOAD_ROLL_1756468422905_1174,40.96,22.67
LOAD_SHAFT_1756468422905_1164_RDP5XS,LOAD_ROLL_1756468422905_1164,44.93,11.54
LOAD_SHAFT_1756468422905_1162_R5IIRG,LOAD_ROLL_1756468422905_1162,37.79,15.76
LOAD_SHAFT_1756468422905_1167_DYV0JO,LOAD_ROLL_1756468422905_1167,38.8,23.74
LOAD_SHAFT_1756468422905_1160_091BDT,LOAD_ROLL_1756468422905_1160,31.33,20.92
LOAD_SHAFT_1756468422905_1171_P8RIMW,LOAD_ROLL_1756468422905_1171,29.71,17.73
LOAD_SHAFT_1756468423525_1182_WNTX4I,LOAD_ROLL_1756468423525_1182,34.44,10.0
LOAD_SHAFT_1756468423525_1192_62H18F,LOAD_ROLL_1756468423525_1192,45.5,10.19
LOAD_SHAFT_1756468423525_1186_HXYUE3,LOAD_ROLL_1756468423525_1186,27.93,23.13
LOAD_SHAFT_1756468423525_1199_9BCXY4,LOAD_ROLL_1756468423525_1199,29.1,12.02
LOAD_SHAFT_1756468423525_1185_NQGQ8B,LOAD_ROLL_1756468423525_1185,33.16,9.43
LOAD_SHAFT_1756468423525_1195_XW7PFK,LOAD_ROLL_1756468423525_1195,15.95,21.71
LOAD_SHAFT_1756468424085_1210_LPTGWG,LOAD_ROLL_1756468424085_1210,33.52,19.39
LOAD_SHAFT_1756468424085_1201_8FU5DS,LOAD_ROLL_1756468424085_1201,14.47,11.64
LOAD_SHAFT_1756468424085_1216_0XYW8N,LOAD_ROLL_1756468424085_1216,40.41,16.37
LOAD_SHAFT_1756468424085_1217_SO40KK,LOAD_ROLL_1756468424085_1217,29.2,7.72
LOAD_SHAFT_1756468424085_1212_RMILIY,LOAD_ROLL_1756468424085_1212,40.05,9.96
LOAD_SHAFT_1756468424085_1214_S10TE1,LOAD_ROLL_1756468424085_1214,48.12,7.49
LOAD_SHAFT_1756468424085_1218_V1IE78,LOAD_ROLL_1756468424085_1218,29.71,23.55
LOAD_SHAFT_1756468424085_1207_4EP35G,LOAD_ROLL_1756468424085_1207,33.61,6.11
LOAD_SHAFT_1756468424085_1215_HGX3NE,LOAD_ROLL_1756468424085_1215,37.26,17.79
LOAD_SHAFT_1756468424085_1204_6SX835,LOAD_ROLL_1756468424085_1204,37.44,9.26
LOAD_SHAFT_1756468424659_1221_G4XTZC,LOAD_ROLL_1756468424659_1221,48.7,23.03
LOAD_SHAFT_1756468424659_1224_YB3A31,LOAD_ROLL_1756468424659_1224,38.17,5.27
LOAD_SHAFT_1756468424659_1223_RQIMKF,LOAD_ROLL_1756468424659_1223,36.05,17.45
LOAD_SHAFT_1756468424659_1229_Z2Z98I,LOAD_ROLL_1756468424659_1229,45.59,14.05
LOAD_SHAFT_1756468424659_1222_0S8S9J,LOAD_ROLL_1756468424659_1222,11.86,12.6
LOAD_SHAFT_1756468424659_1225_O7AINC,LOAD_ROLL_1756468424659_1225,29.86,13.37
LOAD_SHAFT_1756468424659_1235_LNPA0E,LOAD_ROLL_1756468424659_1235,20.69,9.68
LOAD_SHAFT_1756468425250_1258_BE1OQV,LOAD_ROLL_1756468425250_1258,34.36,8.99
LOAD_SHAFT_1756468425250_1253_SPFB88,LOAD_ROLL_1756468425250_1253,24.4,18.96
LOAD_SHAFT_1756468425250_1241_SEWWMT,LOAD_ROLL_1756468425250_1241,31.86,20.4
LOAD_SHAFT_1756468425250_1240_AUH50P,LOAD_ROLL_1756468425250_1240,32.26,10.32
LOAD_SHAFT_1756468425250_1243_WCP2PB,LOAD_ROLL_1756468425250_1243,44.15,24.16
LOAD_SHAFT_1756468425250_1250_0CO9QQ,LOAD_ROLL_1756468425250_1250,49.15,15.77
LOAD_SHAFT_1756468425250_1244_W6CK92,LOAD_ROLL_1756468425250_1244,33.09,20.81
LOAD_SHAFT_1756468425250_1245_9NGS85,LOAD_ROLL_1756468425250_1245,13.66,21.36
LOAD_SHAFT_1756468425250_1252_Q1MR4F,LOAD_ROLL_1756468425250_1252,33.85,22.15
LOAD_SHAFT_1756468425250_1248_DQPGPQ,LOAD_ROLL_1756468425250_1248,27.55,5.69
LOAD_SHAFT_1756468425250_1257_TKFEJB,LOAD_ROLL_1756468425250_1257,11.04,17.34
LOAD_SHAFT_1756468425250_1251_3ZH0K5,LOAD_ROLL_1756468425250_1251,47.9,5.63
LOAD_SHAFT_1756468425826_1274_PD1MR1,LOAD_ROLL_1756468425826_1274,39.45,19.31
LOAD_SHAFT_1756468425826_1264_UAZ32R,LOAD_ROLL_1756468425826_1264,38.96,15.79
LOAD_SHAFT_1756468425826_1263_A7TENO,LOAD_ROLL_1756468425826_1263,29.56,21.07
LOAD_SHAFT_1756468425826_1270_MP52L8,LOAD_ROLL_1756468425826_1270,15.94,5.96
LOAD_SHAFT_1756468425826_1266_QMMKT5,LOAD_ROLL_1756468425826_1266,14.07,24.05
LOAD_SHAFT_1756468425826_1273_WO4RCN,LOAD_ROLL_1756468425826_1273,18.09,14.24
LOAD_SHAFT_1756468425826_1276_5J25X3,LOAD_ROLL_1756468425826_1276,32.09,15.31
LOAD_SHAFT_1756468425826_1269_Y6Q4B4,LOAD_ROLL_1756468425826_1269,38.75,16.88
LOAD_SHAFT_1756468425826_1268_837DLR,LOAD_ROLL_1756468425826_1268,30.19,20.26
LOAD_SHAFT_1756468425826_1265_EG6DEE,LOAD_ROLL_1756468425826_1265,22.18,14.66
LOAD_SHAFT_1756468425826_1277_6F0IWA,LOAD_ROLL_1756468425826_1277,15.43,9.46
LOAD_SHAFT_1756468426402_1283_Y34LE9,LOAD_ROLL_1756468426402_1283,13.79,15.74
LOAD_SHAFT_1756468426402_1298_W243VJ,LOAD_ROLL_1756468426402_1298,47.98,20.93
LOAD_SHAFT_1756468426402_1296_ME4RES,LOAD_ROLL_1756468426402_1296,36.71,9.44
LOAD_SHAFT_1756468426402_1282_36YADJ,LOAD_ROLL_1756468426402_1282,31.63,23.47
LOAD_SHAFT_1756468426402_1287_D3R4ZG,LOAD_ROLL_1756468426402_1287,28.39,17.96
LOAD_SHAFT_1756468426402_1297_RXJ9SN,LOAD_ROLL_1756468426402_1297,29.74,19.92
LOAD_SHAFT_1756468426402_1286_7VLOBV,LOAD_ROLL_1756468426402_1286,14.05,24.95
LOAD_SHAFT_1756468426402_1293_UNQGET,LOAD_ROLL_1756468426402_1293,22.56,14.06
LOAD_SHAFT_1756468426402_1291_OFVHLI,LOAD_ROLL_1756468426402_1291,26.34,16.57
LOAD_SHAFT_1756468426402_1280_J2PHAJ,LOAD_ROLL_1756468426402_1280,37.91,18.9
LOAD_SHAFT_1756468426402_1284_G56VAU,LOAD_ROLL_1756468426402_1284,42.17,15.2
LOAD_SHAFT_1756468426402_1289_WG8Z67,LOAD_ROLL_1756468426402_1289,24.34,18.94
LOAD_SHAFT_1756468426995_1313_HA6IUV,LOAD_ROLL_1756468426995_1313,36.73,8.79
LOAD_SHAFT_1756468426995_1319_2Z8XKU,LOAD_ROLL_1756468426995_1319,38.85,21.27
LOAD_SHAFT_1756468426995_1315_WCAFM0,LOAD_ROLL_1756468426995_1315,49.47,23.15
LOAD_SHAFT_1756468426995_1305_3MVSBW,LOAD_ROLL_1756468426995_1305,21.75,6.02
LOAD_SHAFT_1756468426995_1304_XGLN3T,LOAD_ROLL_1756468426995_1304,42.05,21.99
LOAD_SHAFT_1756468426995_1309_UCB1D1,LOAD_ROLL_1756468426995_1309,29.6,8.6
LOAD_SHAFT_1756468426995_1301_6E5Y07,LOAD_ROLL_1756468426995_1301,32.83,23.03
LOAD_SHAFT_1756468427557_1332_9M9ASH,LOAD_ROLL_1756468427557_1332,13.06,15.26
LOAD_SHAFT_1756468427557_1324_CQHLB7,LOAD_ROLL_1756468427557_1324,28.04,8.84
LOAD_SHAFT_1756468427557_1322_IRZROZ,LOAD_ROLL_1756468427557_1322,37.35,17.72
LOAD_SHAFT_1756468427557_1335_M3TTD2,LOAD_ROLL_1756468427557_1335,30.69,21.61
LOAD_SHAFT_1756468427557_1329_6FZ6ZM,LOAD_ROLL_1756468427557_1329,35.03,12.43
LOAD_SHAFT_1756468427557_1333_EAIYB2,LOAD_ROLL_1756468427557_1333,35.03,11.72
LOAD_SHAFT_1756468427557_1320_9ONJED,LOAD_ROLL_1756468427557_1320,22.64,11.79
LOAD_SHAFT_1756468428122_1354_MRUOGG,LOAD_ROLL_1756468428122_1354,24.02,16.05
LOAD_SHAFT_1756468428122_1342_34L5R9,LOAD_ROLL_1756468428122_1342,10.71,23.36
LOAD_SHAFT_1756468428122_1349_CC7CWU,LOAD_ROLL_1756468428122_1349,44.74,5.83
LOAD_SHAFT_1756468428122_1340_XY4Q7M,LOAD_ROLL_1756468428122_1340,21.93,16.3
LOAD_SHAFT_1756468428122_1359_ETFLBA,LOAD_ROLL_1756468428122_1359,34.26,14.69
LOAD_SHAFT_1756468428122_1341_V0TBZQ,LOAD_ROLL_1756468428122_1341,26.37,11.17
LOAD_SHAFT_1756468428122_1344_OMSIHF,LOAD_ROLL_1756468428122_1344,47.33,11.46
LOAD_SHAFT_1756468428122_1346_6UMWSQ,LOAD_ROLL_1756468428122_1346,12.99,5.3
LOAD_SHAFT_1756468428122_1356_WAD03M,LOAD_ROLL_1756468428122_1356,22.78,20.59
LOAD_SHAFT_1756468428122_1343_TMD3T4,LOAD_ROLL_1756468428122_1343,32.63,17.56
LOAD_SHAFT_1756468428122_1353_C9PGBX,LOAD_ROLL_1756468428122_1353,22.48,23.64
LOAD_SHAFT_1756468428122_1355_YVI5KU,LOAD_ROLL_1756468428122_1355,39.59,9.12
LOAD_SHAFT_1756468428748_1372_3GM038,LOAD_ROLL_1756468428748_1372,37.04,7.89
LOAD_SHAFT_1756468428748_1360_T9F300,LOAD_ROLL_1756468428748_1360,35.23,17.84
LOAD_SHAFT_1756468428748_1366_4U7Q6Y,LOAD_ROLL_1756468428748_1366,38.57,8.39
LOAD_SHAFT_1756468428748_1379_ZLKITK,LOAD_ROLL_1756468428748_1379,20.72,6.77
LOAD_SHAFT_1756468428748_1371_S5O4QN,LOAD_ROLL_1756468428748_1371,11.7,11.12
LOAD_SHAFT_1756468428748_1377_TS5RW5,LOAD_ROLL_1756468428748_1377,45.13,7.97
LOAD_SHAFT_1756468428748_1368_Y3R2YC,LOAD_ROLL_1756468428748_1368,15.95,13.96
LOAD_SHAFT_1756468428748_1363_XXRR52,LOAD_ROLL_1756468428748_1363,22.67,24.0
LOAD_SHAFT_1756468428748_1373_8HLRJM,LOAD_ROLL_1756468428748_1373,27.3,7.17
LOAD_SHAFT_1756468429336_1386_KAYK9O,LOAD_ROLL_1756468429336_1386,47.19,11.44
LOAD_SHAFT_1756468429336_1380_NDTY0X,LOAD_ROLL_1756468429336_1380,13.21,20.79
LOAD_SHAFT_1756468429336_1389_RNBR9X,LOAD_ROLL_1756468429336_1389,21.33,7.05
LOAD_SHAFT_1756468429336_1399_OOSULP,LOAD_ROLL_1756468429336_1399,27.32,24.83
LOAD_SHAFT_1756468429336_1391_UCLWBC,LOAD_ROLL_1756468429336_1391,30.42,16.31
LOAD_SHAFT_1756468429336_1384_DMA3EJ,LOAD_ROLL_1756468429336_1384,40.58,21.58
LOAD_SHAFT_1756468429336_1395_H50XAF,LOAD_ROLL_1756468429336_1395,11.06,15.84
LOAD_SHAFT_1756468429336_1397_A7Z5FS,LOAD_ROLL_1756468429336_1397,41.88,24.57
LOAD_SHAFT_1756468429336_1390_RFEAXZ,LOAD_ROLL_1756468429336_1390,35.09,7.22
LOAD_SHAFT_1756468429336_1388_8TQ6YK,LOAD_ROLL_1756468429336_1388,22.61,7.42
LOAD_SHAFT_1756468429336_1381_4ADEQ8,LOAD_ROLL_1756468429336_1381,43.28,13.9
LOAD_SHAFT_1756468429336_1385_K7V6B8,LOAD_ROLL_1756468429336_1385,28.84,7.87
LOAD_SHAFT_1756468429336_1392_RKH87D,LOAD_ROLL_1756468429336_1392,36.34,7.7
LOAD_SHAFT_1756468429336_1393_Z3PHB0,LOAD_ROLL_1756468429336_1393,38.7,9.76
LOAD_SHAFT_1756468429946_1417_WD7NSP,LOAD_ROLL_1756468429946_1417,44.42,8.51
LOAD_SHAFT_1756468429946_1406_BQLFQQ,LOAD_ROLL_1756468429946_1406,13.55,21.08
LOAD_SHAFT_1756468429946_1400_JID92X,LOAD_ROLL_1756468429946_1400,20.49,15.09
LOAD_SHAFT_1756468429946_1405_ZDIOSQ,LOAD_ROLL_1756468429946_1405,16.42,12.28
LOAD_SHAFT_1756468429946_1418_A3MRQI,LOAD_ROLL_1756468429946_1418,39.47,12.96
LOAD_SHAFT_1756468429946_1408_LSFR8J,LOAD_ROLL_1756468429946_1408,24.54,15.76
LOAD_SHAFT_1756468429946_1401_N255UP,LOAD_ROLL_1756468429946_1401,38.08,6.4
LOAD_SHAFT_1756468430522_1438_NJ0O9N,LOAD_ROLL_1756468430522_1438,11.12,18.62
LOAD_SHAFT_1756468430522_1426_KLQL6N,LOAD_ROLL_1756468430522_1426,39.56,19.78
LOAD_SHAFT_1756468430522_1428_OS69C9,LOAD_ROLL_1756468430522_1428,40.56,22.4
LOAD_SHAFT_1756468430522_1429_XMWX2R,LOAD_ROLL_1756468430522_1429,19.58,17.65
LOAD_SHAFT_1756468430522_1433_KD8ATW,LOAD_ROLL_1756468430522_1433,17.25,24.45
LOAD_SHAFT_1756468430522_1432_OE90N2,LOAD_ROLL_1756468430522_1432,32.02,16.1
LOAD_SHAFT_1756468430522_1420_F3TWO6,LOAD_ROLL_1756468430522_1420,37.79,7.56
LOAD_SHAFT_1756468430522_1425_69KNKO,LOAD_ROLL_1756468430522_1425,24.61,23.26
LOAD_SHAFT_1756468430522_1424_PMJUM8,LOAD_ROLL_1756468430522_1424,10.65,20.9
LOAD_SHAFT_1756468430522_1434_II59ZJ,LOAD_ROLL_1756468430522_1434,31.59,21.99
LOAD_SHAFT_1756468431130_1451_ZGACQD,LOAD_ROLL_1756468431130_1451,25.22,12.32
LOAD_SHAFT_1756468431130_1440_QMVLV7,LOAD_ROLL_1756468431130_1440,23.41,12.33
LOAD_SHAFT_1756468431130_1447_34BAZC,LOAD_ROLL_1756468431130_1447,30.53,23.21
LOAD_SHAFT_1756468431130_1455_5I3ZL3,LOAD_ROLL_1756468431130_1455,20.86,6.44
LOAD_SHAFT_1756468431130_1454_UHJQGH,LOAD_ROLL_1756468431130_1454,48.26,17.99
LOAD_SHAFT_1756468431130_1450_PK1N7X,LOAD_ROLL_1756468431130_1450,35.48,14.98
LOAD_SHAFT_1756468431130_1449_386IGX,LOAD_ROLL_1756468431130_1449,10.44,15.43
LOAD_SHAFT_1756468431130_1459_S6VPJS,LOAD_ROLL_1756468431130_1459,22.21,11.93
LOAD_SHAFT_1756468431130_1445_NXX5DF,LOAD_ROLL_1756468431130_1445,31.83,22.27
LOAD_SHAFT_1756468431721_1463_MP8LZQ,LOAD_ROLL_1756468431721_1463,11.12,12.91
LOAD_SHAFT_1756468431721_1468_8IQI5K,LOAD_ROLL_1756468431721_1468,37.18,5.35
LOAD_SHAFT_1756468431721_1470_YK7NSD,LOAD_ROLL_1756468431721_1470,24.95,21.7
LOAD_SHAFT_1756468431721_1469_U0PW6Z,LOAD_ROLL_1756468431721_1469,26.65,11.48
LOAD_SHAFT_1756468431721_1477_H1LWKU,LOAD_ROLL_1756468431721_1477,11.01,6.52
LOAD_SHAFT_1756468431721_1460_K6Y5QE,LOAD_ROLL_1756468431721_1460,46.92,21.81
LOAD_SHAFT_1756468431721_1473_GOVHBB,LOAD_ROLL_1756468431721_1473,16.83,14.76
LOAD_SHAFT_1756468431721_1471_II1SEM,LOAD_ROLL_1756468431721_1471,11.85,16.44
LOAD_SHAFT_1756468431721_1464_L2D63V,LOAD_ROLL_1756468431721_1464,28.11,8.16
LOAD_SHAFT_1756468432313_1488_LXNEL7,LOAD_ROLL_1756468432313_1488,14.92,14.61
LOAD_SHAFT_1756468432313_1484_42VP5R,LOAD_ROLL_1756468432313_1484,35.79,11.41
LOAD_SHAFT_1756468432313_1483_86CH2D,LOAD_ROLL_1756468432313_1483,10.82,13.09
LOAD_SHAFT_1756468432313_1492_G71FBA,LOAD_ROLL_1756468432313_1492,24.71,16.6
LOAD_SHAFT_1756468432313_1486_XPCWAL,LOAD_ROLL_1756468432313_1486,15.19,5.15
LOAD_SHAFT_1756468432313_1493_Z80JYF,LOAD_ROLL_1756468432313_1493,27.89,10.66
LOAD_SHAFT_1756468432313_1494_DKJC19,LOAD_ROLL_1756468432313_1494,20.64,8.59
LOAD_SHAFT_1756468432313_1498_8F305T,LOAD_ROLL_1756468432313_1498,36.69,14.12
LOAD_SHAFT_1756468432313_1481_8EMD6T,LOAD_ROLL_1756468432313_1481,49.57,18.8
LOAD_SHAFT_1756468432313_1491_Z89OO0,LOAD_ROLL_1756468432313_1491,11.63,22.82
LOAD_SHAFT_1756468432889_1503_4D9SPN,LOAD_ROLL_1756468432889_1503,23.28,13.18
LOAD_SHAFT_1756468432889_1512_31XFT9,LOAD_ROLL_1756468432889_1512,13.06,14.51
LOAD_SHAFT_1756468432889_1504_3OO25H,LOAD_ROLL_1756468432889_1504,19.79,20.19
LOAD_SHAFT_1756468432889_1517_733TNM,LOAD_ROLL_1756468432889_1517,25.04,7.58
LOAD_SHAFT_1756468432889_1515_670ENZ,LOAD_ROLL_1756468432889_1515,21.98,5.58
LOAD_SHAFT_1756468432889_1514_XD36N8,LOAD_ROLL_1756468432889_1514,15.51,15.12
LOAD_SHAFT_1756468432889_1508_C69PY8,LOAD_ROLL_1756468432889_1508,30.98,13.82
LOAD_SHAFT_1756468432889_1511_Z76SMC,LOAD_ROLL_1756468432889_1511,15.43,16.88
LOAD_SHAFT_1756468432889_1502_2ETU1M,LOAD_ROLL_1756468432889_1502,18.4,20.81
LOAD_SHAFT_1756468433497_1522_CWKUYT,LOAD_ROLL_1756468433497_1522,10.34,11.14
LOAD_SHAFT_1756468433497_1532_LXDSXJ,LOAD_ROLL_1756468433497_1532,13.61,23.58
LOAD_SHAFT_1756468433497_1520_NP109S,LOAD_ROLL_1756468433497_1520,44.29,15.9
LOAD_SHAFT_1756468433497_1535_K4TE9E,LOAD_ROLL_1756468433497_1535,23.36,6.18
LOAD_SHAFT_1756468433497_1534_RHHYNM,LOAD_ROLL_1756468433497_1534,43.9,20.9
LOAD_SHAFT_1756468433497_1527_MRSZZ2,LOAD_ROLL_1756468433497_1527,36.81,15.59
LOAD_SHAFT_1756468433497_1526_FC89TL,LOAD_ROLL_1756468433497_1526,15.4,13.66
